sector,mediatype,chain,description
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-parents.parents[].provider-id,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-parents.parents[].provider-item-id-type,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-parents.parents[].provider-latitude,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-parents.parents[].provider-logo,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-parents.parents[].provider-longitude,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-parents.parents[].provider-name,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-parents.parents[].provider-parent-id,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-parents.parents[].provider-uri,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte003,image,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte003,unknown,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-state,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte003,image,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte003,unknown,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-twitter,
http://ddb.vocnet.org/sparte/sparte001,image,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte001,text,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte001,unknown,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte002,image,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte002,text,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte002,unknown,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte003,image,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte003,unknown,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte004,image,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte004,text,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte005,audio,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte005,image,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte006,image,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte006,unknown,provider-info.provider-uri,Institution website
http://ddb.vocnet.org/sparte/sparte001,image,source,
http://ddb.vocnet.org/sparte/sparte001,text,source,
http://ddb.vocnet.org/sparte/sparte001,unknown,source,
http://ddb.vocnet.org/sparte/sparte002,image,source,
http://ddb.vocnet.org/sparte/sparte002,text,source,
