mediatype,sector,dc_type_de,count,gnd_uri,has_gnd
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Druckgrafik (allgemein),1,UHSO2RXH5P6XNJSCBH7HEWFBEABJCG5O,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Druckgraphik,2576,http://d-nb.info/gnd/4021845-4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Druckschrift,57,AR4EG2UKWNFUOI734OV44SFFBMNZTKTE,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Druckwerk,3,http://d-nb.info/gnd/4013134-8,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Druckwerk; Buch,1,MZEKPUHG7UAVDVVPFSI6G67QRY7NCEM7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,"Druckwesen, Schriftwesen*",1,43UN7F3R4OOK24DZTNSKSY5QLJ5IMN7L,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Dörrofen,3,E6F7K7B6TDB7QYXBMUGO4NTSBITOGVN2,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Edison-Walze,2,6ERA4TTUUKKVWPA3DLZSEXULJSCA25UA,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Einladung,8,UPSIK77Z674VDEABATFKDRFMXIWDO4WS,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Einladungskarte,1,http://d-nb.info/gnd/4231692-3,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Einsätze für Amboß,1,GF7EZGZED6PFYIT6NPHCZZ6G47UJWCGW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Einzelblattsammlung,22,WJUGRJQ6HJVVT7HFUOFGKULX5ZTK7YA4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Ereignisbild,1,http://d-nb.info/gnd/4244253-9,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Erinnerungen,1,26DSULKMI4LIKCQZ45QLYE4MVGZEGIDN,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Erinnerungs-Vedute / Stadtansicht,1,WRJXDFP7C6SVD4RZHFPUWS3R7NNZ7EKD,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Erinnerungsabzeichen,1,ACO75CLVDPQYDSTNZICDU34U7CDIPV2K,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Erinnerungsstück,1,HEDFELHOEXEDIK46Y3F7ULHAFGGL4Q3W,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Ersttagspostkarte,1,X4GUPVQZDUURFCCMT34H6AUYIXU7ITGQ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Exilschrift,1,MNIDNSQY2TRVDI3ICSKR2NGKDVGKI24Q,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Exilzeitschrift,1,I5G45LNSAIRLBLLCEY73O5UJ5OEW2VUT,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Exzerpt,2,26EGZRTEFUEGHOU3SNMPPW25DEWDPSKP,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fachzeitschrift,2,EVMARK3VQOGCINYEZTTRRHL2YAKF4IAK,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fahnenspitze,10,KBSG6HNSYENF6L24TKJINL5NJE2JKFRN,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Faksimile,2,http://vocab.getty.edu/aat/300121391,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fassboden,1,GX7EIC3EHSK6WJV45I7DZIV2ZXVAFEZI,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Feldpostbrief,10,http://d-nb.info/gnd/4129680-1,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Feldpostkarte,7,E5VCMF4PUWNSQZC35JQRWHTDP56OI2Y6,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Feuerzeug,1,FL4O2JV5JQWLVMIF45XXFP4SWZOYLQWC,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Figur,1,AODYOUB5X4ZYFDLJ4TGMVRFUQ5L2UPGJ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Figur / Frau,2,http://d-nb.info/gnd/4018202-2,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Figurgefäß,2,M53ITT7N2FV4627APW3ZETXQKHX6VJNU,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Filmprogramm,3,KGFQJK6RQV4RQZQLXF7HPKKPD4UKQZLM,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Flasche,2,http://d-nb.info/gnd/4154567-9,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Flugblatt,20,B4ION23M3CL6HFBATGIJ4JYMYT7S2SRY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Foto,140,SE2EYAPKT4HYBPI32GRSOVCHAICQPCK5,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fotocollage,1,http://d-nb.info/gnd/4045920-2,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fotografie,150,ZNRD252WPNDXCWGLX5CHO2MUPPVTAIPT,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fotografie (Lichtbild),2,http://d-nb.info/gnd/4045895-7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fotografisches Negativ,1,H77QY3NE6WU2HTGN7KDNQA6PG36HIARW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fotomappe,1,Y3QAT4PKJ7H7AEZOGMFHLKV6YK2DALJC,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fotomechanische Reproduktion,188,VVONVRJVMWGTOURBZN5F23IFIUSPVEQO,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fragment (Menschliche Figur),1,2QY46NVTSNPJ3TAP47O7VI5RKKQKCDXV,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Frontispiz,1,http://vocab.getty.edu/aat/300083021,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Fußbecher,1,SE4LPTUQEWJY5W4IPVIXE5R2WMI3HL4K,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gedenkmünze,1,2KBSVIB2QRSIGCLIMHYZXX5QF4MQED2H,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gedicht,6,34L54HUA56ALT7KDXQ4LGGKOXYXUOBTY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gedichtbuch,1,JIWCUNPMICUVFBSUHHISZXXVBP3QLW7M,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gefallenenbuch,1,TK73HOE4G5W425XCIZ6DTZFK4H233TWP,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gefäß,1,IDULCCRBP3MM5DHECRUUM5MBF3T4RLAY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Geldschein,82,http://d-nb.info/gnd/,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Geldschein / Notgeld,1,http://d-nb.info/gnd/4004469-5,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gemälde,10,OIYXE3TFLBS4TZUTPIUYLPGFBPTDVDTS,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gemme,1,http://d-nb.info/gnd/4020059-0,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gemälde,549,http://vocab.getty.edu/aat/300033618,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Genre,3,http://vocab.getty.edu/aat/300139140,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Geschenkmappe,1,5MAK2OSOTWVH4P4FNUFWWQO6QWAXSEKD,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gipsabguss,1,QNFUOXOEL6S2ENJ3YCWCUWZ3LTP336LT,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gipse,2,http://vocab.getty.edu/aat/300015343,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Glasdia,1,EPH5RFKUSKJM5NRW6CUKB6KBG2HWUPIY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Glaubensbekenntnis,1,3NJTT72SMMMUJRWGP6KRPGP3LEFLOEQS,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Glockenspielaufsatz,1,FJC2BXLB5FYWIK3PSIR26FJ7SO2WAXQG,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Glückwunschalbum,1,TH4RYGR4ED4HYEY3TZ3IKDRZRH5LEQWM,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Goethe-Bildnis auf Elfenbein,1,AA4FCZKY7ITOL2EYVAW3GETBEUSNPKF5,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Goldschmiedemodell,1,TVEQWSLSJJYOCQZK4BDTJ3DOHIXF7T2U,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Grafik,42,MTA2RQ54S7S7JPLYGKD7BMJCOPLDGTTU,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Grafik (Gruppenporträt),1,6GXVGYVUUG76ACJAK5EALD642DSHYKDV,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Grafitstiftzeichnung,1,ERHZJKDE2X3PXGC5PHMLNMOS6ZHGVJP4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Graphik,55,http://d-nb.info/gnd/4021845-4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Gruppenfoto,1,http://d-nb.info/gnd/4196470-6,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Grußkarte,1,GTMNYN6K6VOU3YZPEYFS3ZY4E2GPFY5D,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Götterstatuette,1,http://d-nb.info/gnd/4209243-7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Halbrelief,1,CJV7BY474D3MGZF3NLV3IYQKI6IB5UOX,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Halterung,1,UQIC5ONJ3VV56YDPYSN3FQ6DW45MZ5U2,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Handschrift,1,KQ3MBLFSXEUMWJJTEDCQJ7MF7HWADOON,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Handzeichnung,17,H2WXK5AA54FRTA63M6RGSPIVZTHOVGLW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Handzettel,2,NXDTWOCPWTFPXEWJNUV37ADYUAYN7UAE,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Heft,1,XMID32VOD2X6NAEHEPYZUMNIS2YSNLRN,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Hieb- und Stoßwaffe,1,http://d-nb.info/gnd/4072487-6,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Holzmodell,1,5XX365QWWK4BGPH54PMDFEMJGC42MSOQ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Holzstich,1,PDKSQE4BZ6N4QKFHFOAYUJOAMU3EIA54,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Humpen,1,http://vocab.getty.edu/aat/300262567,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Illustration,4,JBF42F2JDV5V7DIXJ2DJCL6WXOQDXJLN,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Informationsblatt,4,CNOLO2SM33U6TDMMASXOQI4TOLOJWFPS,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Informationsschild,2,2HADP76RJT33BPD2U4HE2AJLVFCGEXW5,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Inszenierung,40,UBIKQQEJCBLFQRQHLOO7DM4OJBNMYMO4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Jeton,1,CPUKZTNGQAGBYDCCOESO2VT4GL2AOKCJ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Jubiläumspostkarte,2,CCUL4NMOQCNNYJP5TBAS4EMQSWJULXDT,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kalender,2,SZNXJVYH6WT2DNYU3DMPJWT47VJJGVZS,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kalligraphie (allgemein),1,FROQTOITJYY6G2WVGJUQB6DJV3CHLODD,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kaltnadelradierung,2,SCCIH6A2JWPPIOKT4XVSWTKAIWTDG3Q6,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kameo,2,http://d-nb.info/gnd/4120541-8,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kanne,2,http://d-nb.info/gnd/4130798-7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Karikatur,2,H5TG55ASKHI2I6LUB6HR2ZDIMWOXHWUG,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Karte,1,VEPXNLSWB4FZZRCDFRIWTVTIETOKFHXY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kartenspiel,2,QKRALZIIICCCEGIBHNWHNLOABQ3IUO24,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,"Kartenspiel, Quartett",1,IXOU24RGECSGMPHAQGFTVK5SLD2RTSO6,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kassette,5,FGV4EUOCMFX2YIB2EUICE6KD3FZNR3B7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kasten- / Kästchengriff,1,OE3CRLGFG7BN5BVYIMFS3ZW2ONFT2BRL,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Katabori-Netsuke,1,XULNAZETBR7T5SYYCNTEZHVEG4QFI2WF,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Katalog,1,5QOJZJWVWNKSB544WOGUQNF3FSNBWMR6,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Katalog und Preisliste,1,UPTG2SEZWJ7QTFZAZEXMV5W5XHEMOKJJ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Keine Angabe,4,TYR5EPSL6GMWOJO33I76O34AKRBVNJKK,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kettenanhämger,1,MQ4WO5UOTEAPWFYVFUFKOUWJ4QLABSAQ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kindertheater,1,GWYBI2BYM2RXJ7C63Q55KNOPAEIQUPEC,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Klappsonnenuhr,1,http://d-nb.info/gnd/7562193-9,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kleidung,1,http://vocab.getty.edu/aat/300209261,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kleinplastik,2,http://d-nb.info/gnd/4031095-4,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kleinskulptur,1,QW7SM4DNZFC4QDOP35KRMLDPSA2SC5LB,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kohlezeichnung,1,ZPFTILHFN2NI53FEMCN2GOAS4A7G6NDO,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kondolenzbrief,3,JDC6UQOPUHGHDYZ5L7QE4NI63BUNBMKU,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Konfirmationsschein,1,BFFOCGNP5GDCPHDID6RIOZOLUCCZXIXR,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Konvolut Zigarrenkisten-Etiketten (11),1,UNZAD4CNW7VOOBVCLIVVITWWQBKM2XUM,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Konzertprogramm,3,JWJ5UVOCQWBSBGKAGOXKBPHBPVOTQHFI,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kopf,3,RDOUJ5AYS5C75BQYD2BWRDSHFKMD7XYE,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kopie,3,http://d-nb.info/gnd/4032423-0,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Koppelschloss,1,OEAT2F7W4OIUTI255IOPDUUPOIVPAHX2,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Koralle,1,A6EA4GHIKS2NOZMARFH7K2UKD7WHICTY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Korrespondenz,1,5JBJJRIJDJVJ36XFUQQGK5BZVHQ37US6,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kostümentwurf,9,CQGLJXUM46JLNAZQOKAVXETBL7P4Y5DY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kreidezeichnung,1,KBIDHCBPYGTRUCQOCCQYWRWNFKGQMQKG,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Krug,1,http://d-nb.info/gnd/4033299-8,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kunstdruck,1,SOWML7OHZZ5T3VN4IDJ663T5IZERR7IF,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kupferstich,5,http://d-nb.info/gnd/4033760-1,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kupferstich?,1,H4G6AVS75LBK3RA6DNKAXPSQCDE76BD3,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kylix <Gefäß>,1,http://d-nb.info/gnd/4715607-7,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Kästchen in Buchform,1,YK2K23PM6MKV4TP5447VSFRVFX7RNGWA,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Künstlerkarte,2,FVEQXEMDHMYD4FRGFS7DTGVA4HFIKLXC,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Künstlerpostkarte,5,http://d-nb.info/gnd/4165892-9,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Landkarte von Deutschland in den Grenzen von 1920,1,LYVHHIQIKQYUSZR4FWIZ2CZVXEERNUKK,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Landschaftsdarstellung,1,QQCESN2PXBJUDX4J4RA7S4I6REF2LFAY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Langspielplatte,9,3EVPMT62YCEXLSXPLP24C3A2SMU75YTM,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Lichtpause,2,FZKETPOTG4POYGV6XIX6DKNEB2FDX5KN,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Lichtpause Einzeichnung,5,YI55JYNHGUOJD72TGN64DCCBEK7FKV7M,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Liebigbilder-Album für Sammelbildchen (unvollständig),1,3PO27ELC3NTDR6EXCVRPBU7BPPONNNQG,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Lithografie,5,URSOONLKMVHM2BJU3BPTUTZZAJJL6UYG,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Lithografie (print),1,2UJZMOJ5APGLN3TQZAK5X6QZFRYJ27LW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Lithographie,3,A5NUOPZCDJCKOA27XWG65Q6XXOFC3XDD,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Ländermedaille,3,YJKY5375KGMU2TR4VPAD2I3RXWVCP6LQ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Lösungsheft,1,VTOL4QD3QY7JYNGJV35VFFNGKGQFRVKD,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Malerei,58,http://vocab.getty.edu/aat/300054216,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Manuskript,4,6YNFYOTABYTFRYEKYIEW5MQ4AQQC5KNY,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Mappenwerk,71,JNOC3H2RZF46SUGNMIC6UMN4HMWJCGAW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Maske,1,IXPCKA37GQIFZANKLNQC5PW7YAUQNDUB,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Medaille,116,F4IZUY33AFEA5YTBYS2KHFDCI6IF6NOB,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Medaillon,1,EU54762PBS7ZWNLRHCXBKR62ARKCLT4G,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Messer,2,http://d-nb.info/gnd/4169502-1,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Messergriff,2,DT7UXOAQNTOIA5Y65JQ2Z5MLNHCC5B7L,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Miniaturbüste,1,L4WRRFYFFE7XGWFCUPK4YE272FAXFH5H,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Modell,2,http://d-nb.info/gnd/4039798-1,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Monatsschrift,1,Y3GET3GLLGQVOOB7WBV3X22I32NWCQNM,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Museumspostkarte,10,PFTG6BCHHRKIF2PRURI5M5LGRL2KGTZW,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Möbel,1,http://vocab.getty.edu/aat/300037680,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Möbelbeschlag,1,SR6ADGNQUA5U2VGZ6DBPUIMD7PYUYOUE,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Münze,29,http://d-nb.info/gnd/4040629-5,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Nagelpflegemittelschachtel,1,UHO7X5BJPZ2F4B27CYTBMLJ6FN7BOVEA,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Nationalpreis (Probeguss),1,ULOUQUWQM3IC2HRBWMUPHES4IOLGLRNB,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Negativ,7,ZU3PHEN3YTBBUILTRNBSWVYOSAGM4KM3,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Negativ s/w,19,http://d-nb.info/gnd/4347758-6,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Netsuke,1,JSSSOYMJTL4B3FDESC3P2KBX3VYQTSFV,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Notenblatt,1,W73M7NI4O6KYTCT7JFOHTG7FAKG2YIDQ,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Notenhandschrift,1,43GBVUVRA55NF4TJ3BDL7U6QYPP4WIMT,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Notenheft,1,3KS67RO3KQGXGATPL4JCTMXXYECXCDYC,true
http://ddb.vocnet.org/medientyp/mt002,http://ddb.vocnet.org/sparte/sparte006,Notgeld,9,2XSY5MGWR6ATL4D3K7ZKPDGF4XGCYQLI,true
