mediatype,sector,dc_type_de,dc_type_en,dnb_uri,rdf_type_w,rdf_type_e,rdf_type_m,rdf_type_i,source_vocab,notes
any,any,Kinderbuch,Children's Book,http://d-nb.info/gnd/4303251-5,,,,,fabio,
any,any,Kirchenlied,Church Songs,https://d-nb.info/gnd/4120567-4,,,,,fabio,
any,any,Kleidung,Clothes,http://vocab.getty.edu/aat/300209261,,,,,fabio,
any,any,Kleingerät,Small Appliances,https://d-nb.info/gnd/4735621-2,,,,,fabio,
any,any,Kleinplastik,Small Sculpture,http://d-nb.info/gnd/4031095-4,,,,,fabio,
any,any,Kochbuch,Recipe Book,http://d-nb.info/gnd/4114240-8,,,,,fabio,
any,any,Kolportageliteratur,Colportage,https://d-nb.info/gnd/4164740-3,,,,,fabio,
any,any,Kommentar,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Kommentar:,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Kommentar: hist.,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Kommentar: jur.,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Kommentar: lit.,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Kommentar: polit.,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Kommentar: theol.,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Kommentar:jur.,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Kommentar:lit.,Commentary,https://d-nb.info/gnd/4136710-8,,,,,fabio,
any,any,Komödie,Comedy,http://d-nb.info/gnd/4031952-0,,,,,fabio,
any,any,Konferenzband,Conference Proceedings,,,,,,fabio,
any,any,Konferenzbeitrag,Proceedings Paper,,,,,,fabio,
any,any,Kongress,Conference,https://d-nb.info/gnd/4130470-6,,,,,fabio,
any,any,Konkordanz,Concordance,http://d-nb.info/gnd/4165001-3,,,,,fabio,
any,any,Konsiliensammlung,Collection of Legal Opinion,,,,,,fabio,
any,any,Konsilium,Collection of Legal Opinion,,,,,,fabio,
any,any,Konvolut,Bundle of documents,,,,,,fabio,
any,any,Kravatte,Cravats,https://d-nb.info/gnd/4165544-8,,,,,fabio,
any,any,Kriegsbericht,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegsbericht - 1806,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegsbericht - 1813,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegsbericht - 1864,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegsbericht - 1866,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegsbericht - 1870,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegsbericht - 1870-1871,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegsbericht - 1871,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegsbericht - 1889,War Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Kriegschronik,War Chronicle,https://d-nb.info/gnd/4127914-1,,,,,fabio,
any,any,Kriegschronik - 1870-1871,War Chronicle,https://d-nb.info/gnd/4127914-1,,,,,fabio,
any,any,Kriegsdepesche,War Dispatch,,,,,,fabio,
any,any,Kriegsdokument,War Document,https://d-nb.info/gnd/4033114-3,,,,,fabio,
any,any,Kriegsdokument - 1870-1871,War Document,https://d-nb.info/gnd/4033114-3,,,,,fabio,
any,any,Kriegserinnerungsstück,War Remembranch,https://d-nb.info/gnd/4033114-3,,,,,fabio,
any,any,Kriegsfoto,War Photo,https://d-nb.info/gnd/4033114-3,,,,,fabio,
any,any,Kriegsgebet,War Prayer,https://d-nb.info/gnd/4019514-4,,,,,fabio,
any,any,Kriegsgedicht,War Poetry,https://d-nb.info/gnd/4165697-0,,,,,fabio,
any,any,Kriegsgedicht - 1806-1816,War Poetry,https://d-nb.info/gnd/4165697-0,,,,,fabio,
any,any,Kriegsgedicht - 1864,War Poetry,https://d-nb.info/gnd/4165697-0,,,,,fabio,
any,any,Kriegsgedicht - 1866,War Poetry,https://d-nb.info/gnd/4165697-0,,,,,fabio,
any,any,Kriegsgedicht - 1871,War Poetry,https://d-nb.info/gnd/4165697-0,,,,,fabio,
any,any,Kriegsillustration - 1848,War Illustration,https://d-nb.info/gnd/4123412-1,,,,,fabio,
any,any,Kriegskarte,War Map,https://d-nb.info/gnd/4029783-4,,,,,fabio,
any,any,Kriegskunde,Military Science,https://d-nb.info/gnd/4169977-4,,,,,fabio,
any,any,Kriegslied,War Song,https://d-nb.info/gnd/4340923-4,,,,,fabio,
any,any,Kriegslied - 1806-1816,War Song,https://d-nb.info/gnd/4340923-4,,,,,fabio,
any,any,Kriegslied - 1864,War Song,https://d-nb.info/gnd/4340923-4,,,,,fabio,
any,any,Kriegslied - 1866,War Song,https://d-nb.info/gnd/4340923-4,,,,,fabio,
any,any,Kriegstagebuch,War Diary,https://d-nb.info/gnd/4058900-6,,,,,fabio,
any,any,Kriegstagebuch - 1813,War Diary,https://d-nb.info/gnd/4058900-6,,,,,fabio,
any,any,Kriegstagebuch - 1864,War Diary,https://d-nb.info/gnd/4058900-6,,,,,fabio,
any,any,Kriegstagebuch - 1866,War Diary,https://d-nb.info/gnd/4058900-6,,,,,fabio,
any,any,Kriegstagebuch - 1870,War Diary,https://d-nb.info/gnd/4058900-6,,,,,fabio,
any,any,Kriegstagebuch - 1870-1871,War Diary,https://d-nb.info/gnd/4058900-6,,,,,fabio,
any,any,Kriegszeugnis,"""Personal writings concerning war (letters",,,,,,fabio,
any,any,Kriegszeugnis - 1866,War Certificate,https://d-nb.info/gnd/4067707-2,,,,,fabio,
any,any,Kunstführer,Art Guide,http://d-nb.info/gnd/4166029-8,,,,,fabio,
any,any,Kurzbericht,Short Report,https://d-nb.info/gnd/4128022-2,,,,,fabio,
any,any,Ladenbau,Shopfitting,https://d-nb.info/gnd/4126246-3,,,,,fabio,
any,any,Lageplan,Layout,https://d-nb.info/gnd/4479659-6,,,,,fabio,
any,any,Lampen,Lamps,https://d-nb.info/gnd/4723086-1,,,,,fabio,
any,any,Landkarte,Map,https://d-nb.info/gnd/4029783-4,,,,,fabio,
any,any,Landwirtschaft,Agriculture,https://d-nb.info/gnd/4034402-2,,,,,fabio,
any,any,Legende,Legend,https://d-nb.info/gnd/4035028-9,,,,,fabio,
any,any,Lehrbuch,Text Book,http://d-nb.info/gnd/4123623-3,,,,,fabio,
any,any,Leichenpredigt,Funeral Sermon,https://d-nb.info/gnd/4074117-5,,,,,fabio,
any,any,Leichenpredigtsammlung,Funeral Sermon Collection,,,,,,fabio,
any,any,Lesebuch,Basal reader,http://d-nb.info/gnd/4035435-0,,,,,fabio,
any,any,letter,Letter,https://d-nb.info/gnd/4167453-4,,,,,fabio,
any,any,Leuchten,Lamp,https://d-nb.info/gnd/4479662-6,,,,,fabio,
any,any,Leuchter,Lampstand,https://d-nb.info/gnd/4035479-9,,,,,fabio,
any,any,Leuchtreklame,Neon Signs,https://d-nb.info/gnd/4066724-8,,,,,fabio,
any,any,Lexikon,Dictionary,https://d-nb.info/gnd/4035549-4,,,,,fabio,
any,any,Libretto,Text of an Opera,https://d-nb.info/gnd/4035588-3,,,,,fabio,
any,any,Lichtbild,Slide,,,,,,fabio,
any,any,Lied,Song,https://d-nb.info/gnd/4035669-3,,,,,fabio,
any,any,Lied / Kirchenlied,Church Song,https://d-nb.info/gnd/4120567-4,,,,,fabio,
any,any,Liedersammlung,Song Collection,,,,,,fabio,
any,any,Lieferschein,Delivery Slip,,,,,,fabio,
any,any,lit.,Literature,,,,,,fabio,
any,any,Literatur,Literature,https://d-nb.info/gnd/4035964-5,,,,,fabio,
any,any,Literaturbericht,Literature Review,http://d-nb.info/gnd/4167870-9,,,,,fabio,
any,any,Liturgisches Gerät,Liturgical Items,https://d-nb.info/gnd/4030718-9,,,,,fabio,
any,any,Luftwerbung,Aerial Advertising,https://d-nb.info/gnd/4212829-8,,,,,fabio,
any,any,Lyrik,Poetry,http://d-nb.info/gnd/4036774-5,,,,,fabio,
any,any,Lyrik / Lied / Elegie / Ballade / Epigramm,Poetry,https://d-nb.info/gnd/4152507-3,,,,,fabio,
any,any,Magisterarbeit,Master's Thesis,https://d-nb.info/gnd/4168514-3,,,,,fabio,
any,any,Magnetismus,Magnetism,https://d-nb.info/gnd/4037021-5,,,,,fabio,
any,any,Makulatur,Wastepaper,https://d-nb.info/gnd/4566133-9,,,,,fabio,
any,any,Malerei,Painting,http://vocab.getty.edu/aat/300054216,,,,,fabio,
any,any,Mandat,Mandate,https://d-nb.info/gnd/4074523-5,,,,,fabio,
any,any,manuscript,Manuscript,,,,,,fabio,
any,any,map,Map,https://d-nb.info/gnd/4128254-1,,,,,fabio,
any,any,Mappe,Portfolio,https://d-nb.info/gnd/4555676-3,,,,,fabio,
any,any,Märchen,Fairy Tales,http://vocab.getty.edu/aat/300185684,,,,,fabio,
any,any,Märtyrerdrama,Martyr play,https://d-nb.info/gnd/4168485-0,,,,,fabio,
any,any,Mathematik,Maths,https://d-nb.info/gnd/4037944-9,,,,,fabio,
any,any,Matrikel,Register,https://d-nb.info/gnd/4131979-5,,,,,fabio,
any,any,Mechanik,Mechanics,https://d-nb.info/gnd/4038168-7,,,,,fabio,
any,any,Medaille,Medal,http://d-nb.info/gnd/4038206-0,,,,,fabio,
any,any,Medaillen und Münzen,Medals and Coins,https://d-nb.info/gnd/4040629-5,,,,,fabio,
any,any,Medizin,Medicine,https://d-nb.info/gnd/4038243-6,,,,,fabio,
any,any,MedizinTopographie,Topography,,,,,,fabio,
any,any,mehrbändiges Werk,Multivolume Work,,,,,,fabio,
any,any,Mehrbändiges Werk,Multivolume Work,,,,,,fabio,
any,any,Meßkatalog,Term Catalog,,,,,,fabio,
any,any,Meßrelation,Measurement,,,,,,fabio,
any,any,Metallarbeit,Metal Work,https://d-nb.info/gnd/4038867-0,,,,,fabio,
any,any,Metallwaren,Metal Ware,https://d-nb.info/gnd/4331523-9,,,,,fabio,
any,any,Mikroform,Microfilm,https://d-nb.info/gnd/4039216-8,,,,,fabio,
any,any,Mineralogie,Mineralogy,https://d-nb.info/gnd/4039457-8,,,,,fabio,
any,any,Missale,Missal,https://d-nb.info/gnd/4170131-8,,,,,fabio,
any,any,Mitgliederverzeichnis,Member Register,https://d-nb.info/gnd/4170173-2,,,,,fabio,
any,any,Möbel,Furniture,http://vocab.getty.edu/aat/300037680,,,,,fabio,
any,any,Monografie,Monography,https://d-nb.info/gnd/4454906-4,,,,,fabio,
any,any,Monogramm,Monogram,https://d-nb.info/gnd/4040088-8,,,,,fabio,
any,any,Monograph,Monography,,,,,,fabio,
any,any,Monographie,Monography,https://d-nb.info/gnd/4454906-4,,,,,fabio,
any,any,moriendi,The Art of Dying,,,,,,fabio,
any,any,multivolume monograph,Multivolume Monograph,,,,,,fabio,
any,any,Multivolume work,Multivolume Work,,,,,,fabio,
any,any,Mundloch,Surface Entrace of a Mining Gallery,https://d-nb.info/gnd/4005614-4,,,,,fabio,
any,any,Münze,Coins,http://d-nb.info/gnd/4040629-5,,,,,fabio,
any,any,Münze / Notgeld,Coins / Emergency currency,https://d-nb.info/gnd/4042678-6,,,,,fabio,
any,any,Münzen und Medaillen,Coins and Medals,,,,,,fabio,
any,any,Musik,Music,https://d-nb.info/gnd/4040802-4,,,,,fabio,
any,any,Musikbuch,Music Book,,,,,,fabio,
any,any,Musikinstrument,Musical Instrument,https://d-nb.info/gnd/4040851-6,,,,,fabio,
any,any,Musiknoten,Musical Notes,https://d-nb.info/gnd/4528562-7,,,,,fabio,
any,any,Musterbuch,Pattern Book,https://d-nb.info/gnd/4040935-1,,,,,fabio,
any,any,Nachruf,Obituary,http://d-nb.info/gnd/4128540-2,,,,,fabio,
any,any,Nekrolog,Obituary,,,,,,fabio,
any,any,Neuerwerbungsliste,List of New Acquisitions,https://d-nb.info/gnd/4171549-4,,,,,fabio,
any,any,newspaper,Newspaper,,,,,,fabio,
any,any,Notiz,Note,http://d-nb.info/gnd/4206777-7,,,,,fabio,
any,any,novel,Novel,https://d-nb.info/gnd/4050479-7,,,,,fabio,
any,any,Novelle,Novella,https://d-nb.info/gnd/4042706-7,,,,,fabio,
any,any,Online-Publikation,Online Publication,,,,,,fabio,
any,any,Online-Ressource,Online Publication,,,,,,fabio,
any,any,Optik,Optics,https://d-nb.info/gnd/4043650-0,,,,,fabio,
any,any,Ordensliteratur,Literature on Catholic Orders,https://d-nb.info/gnd/4496585-0,,,,,fabio,
any,any,Ordensliteratur:Augustiner,Literature on Catholic Orders,https://d-nb.info/gnd/1031362452,,,,,fabio,
any,any,Ordensliteratur:Augustiner-Barfüßer,Literature on Catholic Orders,https://d-nb.info/gnd/7551334-1,,,,,fabio,
any,any,Ordensliteratur:Augustiner-Chorherren,Literature on Catholic Orders,https://d-nb.info/gnd/4147902-6,,,,,fabio,
any,any,Ordensliteratur:Augustiner-Eremiten,Literature on Catholic Orders,https://d-nb.info/gnd/4139688-1,,,,,fabio,
any,any,Ordensliteratur:Barnabiten,Literature on Catholic Orders,https://d-nb.info/gnd/4496585-0,,,,,fabio,
any,any,Ordensliteratur:Benediktiner,Literature on Catholic Orders,https://d-nb.info/gnd/7792537-3,,,,,fabio,
any,any,Ordensliteratur:Dominikaner,Literature on Catholic Orders,https://d-nb.info/gnd/4536115-0,,,,,fabio,
any,any,Ordensliteratur:Franziskaner,Literature on Catholic Orders,https://d-nb.info/gnd/4713734-4,,,,,fabio,
any,any,Ordensliteratur:Jesuiten,Literature on Catholic Orders,,,,,,fabio,
any,any,Ordensliteratur:Kapuziner,Literature on Catholic Orders,https://d-nb.info/gnd/4469626-7,,,,,fabio,
any,any,Ordensliteratur:Karmeliter,Literature on Catholic Orders,https://d-nb.info/gnd/1153165503,,,,,fabio,
any,any,Ordensliteratur:Kartäuser,Literature on Catholic Orders,https://d-nb.info/gnd/4495421-9,,,,,fabio,
any,any,Ordensliteratur:Minimen,Literature on Catholic Orders,https://d-nb.info/gnd/4830809-2,,,,,fabio,
any,any,Ordensliteratur:Minoriten,Literature on Catholic Orders,https://d-nb.info/gnd/4482830-5,,,,,fabio,
any,any,Ordensliteratur:Oratorianer,Literature on Catholic Orders,https://d-nb.info/gnd/4699104-9,,,,,fabio,
any,any,Ordensliteratur:Prämonstratenser,Literature on Catholic Orders,https://d-nb.info/gnd/4201362-8,,,,,fabio,
any,any,Ordensliteratur:Theatiner,Literature on Catholic Orders,https://d-nb.info/gnd/1189104636,,,,,fabio,
any,any,Ordensliteratur:Unbeschuhte,"""Literature on Catholic Orders Discalced""",https://d-nb.info/gnd/4496585-0,,,,,fabio,
any,any,Ordensliteratur:Unbeschuhte Karmeliter,"""Literature on Catholic Orders Discalced Carmelites""",https://d-nb.info/gnd/4496585-0,,,,,fabio,
any,any,Ordensliteratur:Zisterzienser,Literature on Catholic Orders,https://d-nb.info/gnd/4558399-7,,,,,fabio,
any,any,Ornamenblätter,Ornamental Leaf,https://d-nb.info/gnd/4172844-0,,,,,fabio,
any,any,Ornamentblätter,Ornamental Leaf,https://d-nb.info/gnd/4172844-0,,,,,fabio,
any,any,Ornamentik,Ornamentation,https://d-nb.info/gnd/4043886-7,,,,,fabio,
any,any,Ortsplan,Location Map,,,,,,fabio,
any,any,Ortsverzeichnis,Location Directory,https://d-nb.info/gnd/4067870-2,,,,,fabio,
any,any,Pädagogik,Pedagogy,https://d-nb.info/gnd/4044302-4,,,,,fabio,
any,any,Panegyrikos,Speech,,,,,,fabio,
any,any,Pass,Passport,https://d-nb.info/gnd/4049302-7,,,,,fabio,
any,any,Perioche,Synopsis,https://d-nb.info/gnd/4457880-5,,,,,fabio,
any,any,Pflanzenbuch,Plant Book,https://d-nb.info/gnd/4174054-3,,,,,fabio,
any,any,Pharmakopöe,pharmacopoeia,,,,,,fabio,
any,any,Philosophie / Psychologie,"""Philosophy / Psychology""",https://d-nb.info/gnd/4047704-6,,,,,fabio,
any,any,Photographie,Photografie,https://d-nb.info/gnd/4045895-7,,,,,fabio,
any,any,Physik,Physics,https://d-nb.info/gnd/4045956-1,,,,,fabio,
any,any,Physik / Optik / Mechanik / Magnetismus / Akustik,"""Physics",,,,,,fabio,
any,any,Physiognomie,Physiognomy,https://d-nb.info/gnd/4128352-1,,,,,fabio,
any,any,picture,Picture,,,,,,fabio,
any,any,Plakat,Poster,http://vocab.getty.edu/aat/300027221,,,,,fabio,
any,any,Plakate,Posters,,,,,,fabio,
any,any,Plakatentwurf,Poster Design,,,,,,fabio,
any,any,Plan,Plan,http://vocab.getty.edu/aat/300263886,,,,,fabio,
any,any,Poetik,Poetics,https://d-nb.info/gnd/4046449-0,,,,,fabio,
any,any,poetry,Poetry,,,,,,fabio,
any,any,Porträt,Portrait,http://d-nb.info/gnd/4006627-7,,,,,fabio,
any,any,Porträtwerk,Potraiture,https://d-nb.info/gnd/7575852-0,,,,,fabio,
any,any,Porzellan und Keramik,Porcelain and Ceramics,https://d-nb.info/gnd/4030270-2,,,,,fabio,
any,any,Postkarte,Post card,http://d-nb.info/gnd/4046902-5,,,,,fabio,
any,any,Praktik,"""Practice",,,,,,fabio,
any,any,Predigt,Sermon,https://d-nb.info/gnd/4047089-1,,,,,fabio,
any,any,Predigtsammlung,sermon collection,https://d-nb.info/gnd/4123978-7,,,,,fabio,
any,any,Preisschrift,Prize Essay,,,,,,fabio,
any,any,Preprint,Preprint,,,,,,fabio,
any,any,Privileg,Privilege,https://d-nb.info/gnd/4132797-4,,,,,fabio,
any,any,Probedruck,Proof,https://d-nb.info/gnd/4367555-4,,,,,fabio,
any,any,Profil,Elevation,https://d-nb.info/gnd/4533611-8,,,,,fabio,
any,any,Programmheft,"""Playbill",http://d-nb.info/gnd/4373950-7,,,,,fabio,
any,any,Programmzettel,Playbill,,,,,,fabio,
any,any,Propekt,Brochure,,,,,,fabio,
any,any,Prosa,Prose,http://d-nb.info/gnd/4047497-5,,,,,fabio,
any,any,Prospekt,Brochure,https://d-nb.info/gnd/4136390-5,,,,,fabio,
any,any,Psalter,Psalter,https://d-nb.info/gnd/4176114-5,,,,,fabio,
any,any,Quelle,Source,http://d-nb.info/gnd/4135952-5,,,,,fabio,
any,any,Ratgeber,Self Help,http://d-nb.info/gnd/4048476-2,,,,,fabio,
any,any,Rechenbuch,Arithmetic Book,https://d-nb.info/gnd/4633636-9,,,,,fabio,
any,any,Rede,Speech,https://d-nb.info/gnd/4048882-2,,,,,fabio,
any,any,Rede / Panegyrikos,Speech,https://d-nb.info/gnd/4048882-2,,,,,fabio,
any,any,Regelsammlung,Law Collection,,,,,,fabio,
any,any,Regest,Register of Decrees,https://d-nb.info/gnd/4049007-5,,,,,fabio,
any,any,Regesten,Register of Decrees,https://d-nb.info/gnd/4049007-5,,,,,fabio,
any,any,Reisebericht,Travelog,http://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1396-1427,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1486,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1599-1600,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1608,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1672-1681,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1675-1676,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1689,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1707,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1714,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1743,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1753-1756,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1771,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1772,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1775,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1777,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1778,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1779,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1788,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1791,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1798-1801,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1799,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1800-1801,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1801,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1801-1802,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1801-1806,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1802-1811,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1806-1807,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1809,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1811-1812,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1814,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1816,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1817-1818,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1819,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1825,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1826,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1827,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1831-1834,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1835,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1835-1845,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1837,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1839,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1840,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1841-1842,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1842,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1842-1845,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1843,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1844-1846,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1848-1849,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1852,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1853-1854,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1858,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1862,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1868,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1896,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reisebericht 1900,Travelog,https://d-nb.info/gnd/4076645-7,,,,,fabio,
any,any,Reiseführer,Travel Guide,https://d-nb.info/gnd/4049291-6,,,,,fabio,
any,any,Replik,Replica,https://d-nb.info/gnd/4217975-0,,,,,fabio,
any,any,reporting,Reporting,,,,,,fabio,
any,any,Reproduktionsgraphik,Reproduction Print,,,,,,fabio,
any,any,Revier,Coal District,,,,,,fabio,
any,any,Rezension,Review,http://d-nb.info/gnd/4049712-4,,,,,fabio,
any,any,Rhetorik,Rhetoric,https://d-nb.info/gnd/4076704-8,,,,,fabio,
any,any,Richtlinie,Guidelines,https://d-nb.info/gnd/4137814-3,,,,,fabio,
any,any,Riss,Fissure,https://d-nb.info/gnd/4050134-6,,,,,fabio,
any,any,Rituale,Rituals,https://d-nb.info/gnd/4226660-9,,,,,fabio,
any,any,Roman,Novel,https://d-nb.info/gnd/4050479-7,,,,,fabio,
any,any,Sage,Mythology,https://d-nb.info/gnd/4051288-5,,,,,fabio,
